,capital-gain,hours-per-week
16149,0,35
16150,0,30
16151,0,40
16152,0,50
16153,0,50
16154,0,40
16155,0,35
16156,0,40
16157,0,40
16158,0,40
16159,0,32
16160,0,40
16161,0,40
16162,0,40
16163,0,40
16164,0,50
16165,0,55
16166,0,50
16167,4386,45
16168,0,45
16169,0,40
16170,0,50
16171,0,40
16172,0,38
16173,0,40
16174,99999,40
16175,3325,40
16176,0,50
16177,0,40
16178,0,35
16179,0,15
16180,0,40
16181,0,40
16182,0,40
16183,3908,47
16184,0,36
16185,0,10
16186,0,30
16187,0,40
16188,0,40
16189,0,35
16190,0,40
16191,4865,40
16192,0,40
16193,0,36
16194,0,40
16195,0,15
16196,0,40
16197,0,20
16198,3432,40
16199,0,40
16200,0,15
16201,0,40
16202,0,30
16203,0,40
16204,7688,55
16205,0,40
16206,0,40
16207,0,45
16208,0,20
16209,0,45
16210,0,40
16211,0,40
16212,0,10
16213,6849,40
16214,0,45
16215,0,40
16216,0,40
16217,0,15
16218,0,10
16219,0,40
16220,7298,50
16221,0,40
16222,0,40
16223,0,40
16224,0,40
16225,0,40
16226,0,15
16227,0,40
16228,0,40
16229,0,40
16230,0,40
16231,0,48
16232,0,20
16233,0,35
16234,0,40
16235,0,50
16236,0,40
16237,0,40
16238,0,40
16239,0,72
16240,0,45
16241,10520,50
16242,0,25
16243,0,50
16244,0,45
16245,0,40
16246,0,50
16247,0,38
16248,0,48
16249,0,40
16250,0,40
16251,0,60
16252,15024,38
16253,0,30
16254,0,50
16255,0,16
16256,0,40
16257,0,42
16258,0,40
16259,0,40
16260,0,40
16261,0,42
16262,0,40
16263,0,60
16264,0,50
16265,0,40
16266,0,40
16267,0,40
16268,0,60
16269,0,50
16270,0,21
16271,0,60
16272,0,40
16273,0,40
16274,0,40
16275,0,35
16276,0,40
16277,0,40
16278,0,40
16279,0,48
16280,0,40
16281,0,40
16282,0,40
16283,0,40
16284,0,40
16285,0,40
16286,0,40
16287,0,40
16288,0,40
16289,3674,50
16290,0,40
16291,0,70
16292,0,40
16293,0,30
16294,2885,80
16295,0,65
16296,0,12
16297,0,40
16298,0,25
16299,0,20
16300,0,50
16301,14084,50
16302,0,8
16303,0,40
16304,0,40
16305,0,40
16306,0,40
16307,0,60
16308,0,25
16309,0,40
16310,0,48
16311,0,50
16312,0,20
16313,6849,60
16314,0,40
16315,2463,40
16316,0,15
16317,0,26
16318,0,80
16319,0,40
16320,0,40
16321,0,40
16322,0,35
16323,0,40
16324,0,40
16325,0,45
16326,0,40
16327,0,40
16328,0,45
16329,0,40
16330,0,40
16331,0,40
16332,0,50
16333,0,40
16334,0,50
16335,0,45
16336,0,45
16337,0,40
16338,0,60
16339,0,50
16340,0,40
16341,0,20
16342,0,40
16343,0,48
16344,0,60
16345,0,10
16346,0,40
16347,0,38
16348,0,40
16349,0,35
16350,0,40
16351,0,40
16352,7688,50
16353,0,40
16354,0,8
16355,0,37
16356,0,40
16357,0,40
16358,0,50
16359,0,60
16360,0,40
16361,0,40
16362,0,40
16363,0,15
16364,0,20
16365,0,40
16366,0,40
16367,0,40
16368,0,40
16369,0,7
16370,0,40
16371,0,48
16372,9386,24
16373,0,27
16374,0,40
16375,0,40
16376,0,40
16377,0,50
16378,0,40
16379,0,32
16380,0,40
16381,0,30
16382,0,40
16383,0,48
16384,0,40
16385,0,40
16386,0,41
16387,0,15
16388,0,30
16389,0,40
16390,0,56
16391,0,40
16392,0,40
16393,0,50
16394,0,30
16395,0,35
16396,0,45
16397,0,48
16398,0,40
16399,0,35
16400,4650,40
16401,0,15
16402,0,42
16403,15024,50
16404,0,40
16405,0,40
16406,0,45
16407,0,75
16408,0,20
16409,0,40
16410,0,25
16411,0,50
16412,0,40
16413,0,38
16414,0,40
16415,0,40
16416,0,48
16417,0,40
16418,0,40
16419,0,30
16420,0,50
16421,2354,40
16422,99999,80
16423,0,45
16424,0,40
16425,0,40
16426,0,40
16427,0,32
16428,0,40
16429,0,40
16430,0,40
16431,0,40
16432,0,15
16433,0,70
16434,0,40
16435,0,25
16436,0,40
16437,0,40
16438,0,35
16439,0,38
16440,0,40
16441,0,40
16442,0,60
16443,0,30
16444,0,45
16445,0,25
16446,0,50
16447,0,40
16448,0,40
16449,0,40
16450,0,38
16451,0,45
16452,0,40
16453,0,15
16454,0,40
16455,0,40
16456,0,15
16457,7298,40
16458,0,20
16459,0,40
16460,0,38
16461,0,42
16462,15024,40
16463,0,50
16464,0,20
16465,0,40
16466,0,40
16467,0,40
16468,0,60
16469,0,20
16470,0,40
16471,0,50
16472,0,44
16473,0,15
16474,0,30
16475,0,60
16476,0,40
16477,0,25
16478,0,40
16479,0,45
16480,0,40
16481,0,40
16482,0,45
16483,0,45
16484,0,40
16485,0,37
16486,0,40
16487,0,40
16488,0,45
16489,0,48
16490,0,40
16491,0,40
16492,0,70
16493,0,45
16494,0,19
16495,0,40
16496,15024,50
16497,0,48
16498,0,50
16499,0,10
16500,0,40
16501,0,40
16502,0,50
16503,0,8
16504,0,40
16505,0,40
16506,0,16
16507,0,40
16508,3908,40
16509,0,32
16510,0,37
16511,0,60
16512,0,30
16513,0,30
16514,0,40
16515,0,20
16516,27828,56
16517,0,24
16518,0,40
16519,0,40
16520,3103,50
16521,3908,50
16522,0,40
16523,0,40
16524,0,30
16525,0,60
16526,0,40
16527,0,40
16528,0,20
16529,0,38
16530,0,40
16531,0,8
16532,0,24
16533,0,40
16534,2176,45
16535,0,40
16536,0,35
16537,0,40
16538,0,40
16539,0,40
16540,0,40
16541,0,70
16542,0,45
16543,0,15
16544,0,40
16545,0,40
16546,0,40
16547,0,60
16548,0,40
16549,0,40
16550,0,40
16551,0,45
16552,0,25
16553,0,40
16554,0,40
16555,0,50
16556,2290,20
16557,0,40
16558,0,45
16559,0,40
16560,0,40
16561,0,35
16562,0,40
16563,0,35
16564,0,40
16565,0,40
16566,0,55
16567,0,55
16568,0,40
16569,0,35
16570,0,20
16571,0,40
16572,0,40
16573,0,15
16574,0,40
16575,0,35
16576,0,56
16577,0,40
16578,0,40
16579,0,20
16580,0,40
16581,0,40
16582,0,60
16583,0,40
16584,0,50
16585,0,40
16586,0,40
16587,0,40
16588,20051,35
16589,0,50
16590,0,40
16591,0,50
16592,0,40
16593,0,40
16594,0,40
16595,0,40
16596,0,40
16597,0,60
16598,0,20
16599,914,40
16600,0,20
16601,0,40
16602,0,25
16603,0,40
16604,6418,99
16605,0,10
16606,0,35
16607,0,45
16608,0,40
16609,0,40
16610,0,40
16611,0,45
16612,0,35
16613,0,40
16614,0,60
16615,0,40
16616,0,47
16617,0,40
16618,0,6
16619,13550,50
16620,4650,40
16621,0,50
16622,0,65
16623,0,40
16624,0,65
16625,0,60
16626,0,44
16627,0,40
16628,0,45
16629,0,40
16630,0,38
16631,0,60
16632,0,40
16633,0,40
16634,0,65
16635,0,40
16636,0,25
16637,0,48
16638,0,40
16639,0,40
16640,0,36
16641,0,22
16642,0,40
16643,0,40
16644,0,40
16645,0,40
16646,0,50
16647,0,40
16648,0,40
16649,0,40
16650,0,40
16651,0,49
16652,0,25
16653,0,20
16654,0,40
16655,0,40
16656,0,40
16657,0,50
16658,0,30
16659,0,45
16660,0,55
16661,0,35
16662,0,40
16663,0,40
16664,0,40
16665,0,40
16666,0,65
16667,0,35
16668,0,50
16669,0,45
16670,0,50
16671,0,40
16672,0,40
16673,0,40
16674,0,40
16675,0,40
16676,0,55
16677,0,52
16678,0,35
16679,0,30
16680,0,54
16681,0,40
16682,9386,45
16683,0,40
16684,0,40
16685,0,40
16686,0,40
16687,0,24
16688,0,30
16689,0,38
16690,0,56
16691,0,40
16692,0,44
16693,0,40
16694,0,40
16695,0,40
16696,0,40
16697,0,50
16698,0,40
16699,0,45
16700,0,40
16701,0,36
16702,0,45
16703,0,40
16704,0,40
16705,0,20
16706,0,40
16707,0,60
16708,0,45
16709,0,50
16710,1055,32
16711,0,20
16712,0,15
16713,0,40
16714,0,40
16715,0,50
16716,0,40
16717,0,40
16718,0,40
16719,0,40
16720,0,55
16721,0,55
16722,0,40
16723,0,30
16724,0,50
16725,0,40
16726,0,45
16727,0,40
16728,0,30
16729,0,40
16730,0,40
16731,0,40
16732,0,40
16733,0,40
16734,0,32
16735,0,15
16736,0,40
16737,0,40
16738,0,35
16739,0,8
16740,99999,70
16741,0,35
16742,0,60
16743,0,20
16744,0,60
16745,0,20
16746,0,18
16747,0,30
16748,0,32
16749,0,40
16750,0,20
16751,0,45
16752,7688,40
16753,0,40
16754,0,38
16755,0,24
16756,0,30
16757,0,40
16758,3103,40
16759,0,45
16760,0,25
16761,0,40
16762,0,18
16763,0,40
16764,0,40
16765,0,40
16766,0,40
16767,0,36
16768,0,40
16769,0,15
16770,2907,50
16771,0,40
16772,0,40
16773,0,40
16774,0,40
16775,0,15
16776,0,15
16777,0,40
16778,0,40
16779,0,40
16780,2174,40
16781,0,50
16782,0,50
16783,0,55
16784,0,40
16785,0,40
16786,0,40
16787,0,30
16788,0,60
16789,0,45
16790,0,70
16791,0,40
16792,0,40
16793,0,40
16794,594,10
16795,0,40
16796,0,43
16797,0,50
16798,0,28
16799,0,38
16800,0,25
16801,0,60
16802,0,40
16803,7298,40
16804,0,22
16805,0,40
16806,0,40
16807,0,40
16808,0,50
16809,0,50
16810,0,20
16811,0,40
16812,0,25
16813,0,40
16814,0,40
16815,0,40
16816,0,50
16817,0,35
16818,0,40
16819,0,40
16820,0,40
16821,0,40
16822,0,16
16823,0,40
16824,0,56
16825,0,40
16826,0,40
16827,0,20
16828,0,15
16829,0,40
16830,0,48
16831,0,40
16832,0,55
16833,0,40
16834,0,40
16835,0,32
16836,0,40
16837,0,40
16838,0,20
16839,0,40
16840,0,20
16841,0,40
16842,0,40
16843,0,37
16844,0,40
16845,0,40
16846,0,40
16847,13550,60
16848,0,50
16849,0,60
16850,0,40
16851,0,40
16852,0,40
16853,0,43
16854,0,40
16855,0,40
16856,6097,40
16857,0,40
16858,0,40
16859,6849,40
16860,0,25
16861,0,25
16862,0,40
16863,0,40
16864,10520,50
16865,0,40
16866,0,44
16867,0,40
16868,2407,99
16869,0,40
16870,0,40
16871,0,40
16872,0,40
16873,0,40
16874,0,40
16875,0,40
16876,0,40
16877,0,40
16878,0,40
16879,0,40
16880,0,40
16881,0,65
16882,0,40
16883,0,42
16884,0,45
16885,0,42
16886,0,15
16887,0,40
16888,3103,50
16889,0,50
16890,0,40
16891,0,45
16892,0,40
16893,0,40
16894,0,50
16895,0,40
16896,0,20
16897,7688,50
16898,0,40
16899,0,26
16900,0,35
16901,0,25
16902,0,45
16903,7298,48
16904,0,48
16905,0,25
16906,0,42
16907,0,28
16908,0,40
16909,0,60
16910,0,35
16911,0,40
16912,0,40
16913,0,50
16914,0,40
16915,0,80
16916,0,10
16917,0,40
16918,0,50
16919,0,40
16920,0,45
16921,0,40
16922,0,50
16923,7298,60
16924,15024,70
16925,0,40
16926,0,40
16927,0,28
16928,0,15
16929,0,48
16930,7298,60
16931,0,88
16932,0,40
16933,0,40
16934,0,35
16935,0,40
16936,0,40
16937,0,15
16938,7688,40
16939,0,9
16940,0,20
16941,0,50
16942,3781,40
16943,0,40
16944,0,40
16945,7688,40
16946,15024,40
16947,4064,40
16948,4865,36
16949,0,35
16950,0,40
16951,0,40
16952,0,38
16953,4386,40
16954,0,40
16955,0,40
16956,0,45
16957,0,35
16958,0,38
16959,0,20
16960,0,98
16961,5178,50
16962,0,40
16963,0,40
16964,0,45
16965,0,50
16966,0,10
16967,0,40
16968,0,40
16969,0,56
16970,0,53
16971,0,8
16972,0,20
16973,0,40
16974,0,40
16975,0,40
16976,0,40
16977,0,40
16978,0,40
16979,0,68
16980,0,60
16981,0,13
16982,0,45
16983,0,40
16984,2653,14
16985,0,40
16986,0,40
16987,14084,40
16988,0,40
16989,0,40
16990,0,44
16991,0,50
16992,0,99
16993,0,30
16994,0,20
16995,0,40
16996,4650,45
16997,0,20
16998,4787,40
16999,0,40
17000,0,50
17001,3103,40
17002,0,55
17003,0,60
17004,0,40
17005,0,40
17006,0,8
17007,3418,30
17008,0,40
17009,0,40
17010,0,30
17011,0,40
17012,0,40
17013,0,40
17014,0,40
17015,991,7
17016,4650,40
17017,0,40
17018,0,60
17019,0,40
17020,0,40
17021,0,40
17022,15024,40
17023,0,20
17024,0,45
17025,0,40
17026,0,40
17027,0,45
17028,0,32
17029,0,40
17030,0,40
17031,0,40
17032,0,40
17033,0,44
17034,0,40
17035,0,40
17036,0,40
17037,0,40
17038,0,40
17039,34095,10
17040,0,40
17041,0,40
17042,0,42
17043,0,50
17044,0,40
17045,0,40
17046,0,40
17047,0,40
17048,0,40
17049,0,40
17050,0,48
17051,0,35
17052,7430,70
17053,5178,40
17054,0,50
17055,0,40
17056,0,40
17057,0,40
17058,0,65
17059,0,40
17060,0,40
17061,2354,40
17062,0,40
17063,0,40
17064,0,25
17065,0,40
17066,0,50
17067,3908,40
17068,0,25
17069,0,40
17070,0,40
17071,0,40
17072,0,40
17073,0,40
17074,0,20
17075,0,40
17076,0,40
17077,0,50
17078,0,30
17079,0,40
17080,2174,40
17081,0,40
17082,0,45
17083,0,20
17084,3411,40
17085,0,40
17086,0,40
17087,0,40
17088,0,45
17089,0,20
17090,0,40
17091,0,40
17092,0,40
17093,0,40
17094,0,40
17095,0,40
17096,0,20
17097,0,20
17098,0,40
17099,0,40
17100,0,35
17101,0,40
17102,0,42
17103,0,55
17104,0,25
17105,0,60
17106,0,40
17107,0,40
17108,0,35
17109,0,40
17110,0,50
17111,0,40
17112,0,45
17113,0,32
17114,0,40
17115,0,60
17116,0,50
17117,0,60
17118,0,40
17119,0,48
17120,0,50
17121,0,45
17122,0,40
17123,0,40
17124,4386,40
17125,3325,40
17126,0,50
17127,0,45
17128,0,40
17129,0,40
17130,15024,40
17131,0,15
17132,0,40
17133,0,38
17134,0,60
17135,7688,50
17136,0,70
17137,0,50
17138,0,30
17139,0,45
17140,0,38
17141,0,36
17142,0,40
17143,0,40
17144,0,50
17145,0,38
17146,0,25
17147,0,20
17148,0,40
17149,0,40
17150,0,45
17151,0,60
17152,0,40
17153,0,40
17154,0,45
17155,0,50
17156,0,40
17157,0,40
17158,0,29
17159,0,40
17160,0,40
17161,0,25
17162,0,40
17163,0,40
17164,0,44
17165,0,80
17166,0,40
17167,3942,40
17168,0,40
17169,0,44
17170,0,30
17171,0,15
17172,0,50
17173,0,40
17174,0,40
17175,0,30
17176,0,40
17177,0,40
17178,0,40
17179,5178,40
17180,0,45
17181,0,40
17182,2174,40
17183,0,40
17184,0,10
17185,0,44
17186,0,40
17187,0,40
17188,0,20
17189,0,45
17190,0,40
17191,0,40
17192,0,25
17193,0,12
17194,0,40
17195,0,10
17196,0,55
17197,0,45
17198,0,40
17199,0,40
17200,0,45
17201,0,16
17202,0,40
17203,0,30
17204,0,35
17205,0,30
17206,5178,36
17207,0,50
17208,0,45
17209,0,40
17210,0,50
17211,0,40
17212,0,40
17213,0,20
17214,3908,40
17215,0,60
17216,0,40
17217,0,65
17218,0,40
17219,0,40
17220,0,40
17221,0,40
17222,0,40
17223,0,40
17224,0,40
17225,0,40
17226,0,35
17227,0,45
17228,0,40
17229,0,50
17230,0,40
17231,0,40
17232,0,40
17233,0,40
17234,0,42
17235,0,40
17236,0,40
17237,0,40
17238,0,70
17239,0,45
17240,0,45
17241,0,40
17242,0,40
17243,0,60
17244,0,42
17245,0,45
17246,0,56
17247,0,25
17248,9386,10
17249,0,40
17250,0,40
17251,0,40
17252,0,55
17253,0,98
17254,0,60
17255,0,35
17256,0,50
17257,0,40
17258,0,12
17259,15024,50
17260,0,40
17261,0,50
17262,0,40
17263,0,40
17264,0,45
17265,0,60
17266,1639,20
17267,0,25
17268,0,40
17269,0,40
17270,0,40
17271,0,40
17272,0,40
17273,0,35
17274,0,40
17275,0,35
17276,0,40
17277,0,45
17278,0,50
17279,0,20
17280,0,40
17281,0,40
17282,0,40
17283,0,40
17284,0,40
17285,0,48
17286,15024,80
17287,0,40
17288,0,45
17289,0,45
17290,0,40
17291,0,35
17292,0,25
17293,0,50
17294,0,45
17295,0,30
17296,0,30
17297,0,40
17298,0,16
17299,0,40
17300,0,36
17301,0,20
17302,0,40
17303,0,40
17304,0,40
17305,0,50
17306,0,45
17307,0,40
17308,0,30
17309,0,24
17310,0,15
17311,0,35
17312,0,40
17313,0,45
17314,0,40
17315,0,14
17316,0,38
17317,0,40
17318,0,40
17319,0,50
17320,0,60
17321,0,40
17322,0,55
17323,0,50
17324,0,40
17325,0,7
17326,0,30
17327,15024,40
17328,0,50
17329,0,40
17330,99999,50
17331,0,40
17332,0,50
17333,0,80
17334,0,40
17335,0,40
17336,0,40
17337,0,40
17338,0,60
17339,0,45
17340,7298,40
17341,1055,40
17342,0,40
17343,0,75
17344,0,40
17345,0,40
17346,0,40
17347,0,25
17348,0,7
17349,0,50
17350,0,40
17351,0,60
17352,0,40
17353,0,16
17354,0,15
17355,0,40
17356,0,60
17357,0,50
17358,0,60
17359,0,38
17360,0,40
17361,0,40
17362,0,40
17363,0,40
17364,0,40
17365,0,45
17366,0,40
17367,0,40
17368,0,55
17369,0,30
17370,0,45
17371,0,70
17372,0,40
17373,0,40
17374,0,40
17375,0,40
17376,0,12
17377,0,30
17378,2176,20
17379,0,40
17380,0,44
17381,0,40
17382,0,45
17383,0,35
17384,0,40
17385,0,35
17386,0,4
17387,8614,45
17388,0,45
17389,0,40
17390,0,40
17391,0,40
17392,0,40
17393,0,65
17394,0,40
17395,0,50
17396,0,20
17397,0,40
17398,0,45
17399,0,45
17400,0,40
17401,0,40
17402,0,35
17403,0,16
17404,0,40
17405,0,40
17406,3137,40
17407,0,40
17408,0,60
17409,0,4
17410,0,40
17411,0,40
17412,0,40
17413,0,55
17414,0,28
17415,0,7
17416,0,40
17417,0,40
17418,0,40
17419,0,40
17420,0,40
17421,0,60
17422,0,45
17423,0,40
17424,0,60
17425,0,30
17426,0,28
17427,0,40
17428,0,36
17429,0,40
17430,0,40
17431,0,40
17432,0,40
17433,2174,45
17434,0,40
17435,1848,10
17436,5178,50
17437,0,40
17438,5178,40
17439,0,40
17440,0,84
17441,0,40
17442,0,21
17443,0,40
17444,0,40
17445,0,40
17446,0,40
17447,0,40
17448,0,40
17449,0,20
17450,0,40
17451,0,25
17452,0,40
17453,0,45
17454,7688,40
17455,0,40
17456,0,45
17457,0,38
17458,0,50
17459,0,40
17460,0,50
17461,0,44
17462,0,14
17463,0,60
17464,0,16
17465,0,40
17466,0,12
17467,0,40
17468,0,30
17469,0,40
17470,0,30
17471,0,35
17472,0,40
17473,0,40
17474,0,40
17475,0,40
17476,0,40
17477,0,23
17478,0,40
17479,0,40
17480,4064,40
17481,0,25
17482,0,50
17483,0,45
17484,0,41
17485,0,40
17486,0,20
17487,0,40
17488,0,8
17489,15024,20
17490,0,40
17491,0,25
17492,0,40
17493,0,40
17494,2653,40
17495,0,25
17496,0,44
17497,0,40
17498,0,40
17499,0,40
17500,0,40
17501,0,40
17502,0,60
17503,0,37
17504,0,48
17505,0,3
17506,0,30
17507,0,16
17508,0,40
17509,0,56
17510,0,40
17511,0,40
17512,0,35
17513,0,40
17514,0,20
17515,0,40
17516,0,24
17517,0,40
17518,0,40
17519,0,20
17520,0,48
17521,0,42
17522,0,40
17523,0,36
17524,0,60
17525,0,60
17526,0,50
17527,0,40
17528,0,40
17529,0,40
17530,0,20
17531,0,40
17532,0,34
17533,0,40
17534,0,60
17535,0,40
17536,0,40
17537,0,13
17538,99999,57
17539,0,50
17540,0,40
17541,0,50
17542,0,35
17543,0,40
17544,0,55
17545,0,40
17546,0,40
17547,0,14
17548,9386,45
17549,0,45
17550,0,40
17551,0,45
17552,3942,40
17553,0,44
17554,0,60
17555,0,40
17556,0,40
17557,0,40
17558,0,50
17559,0,25
17560,0,40
17561,0,30
17562,0,40
17563,11678,45
17564,0,40
17565,0,40
17566,0,40
17567,0,50
17568,0,40
17569,0,40
17570,0,35
17571,0,40
17572,0,37
17573,0,40
17574,0,20
17575,0,40
17576,0,40
17577,0,48
17578,5178,40
17579,0,40
17580,0,55
17581,0,40
17582,0,45
17583,0,40
17584,0,40
17585,0,40
17586,0,40
17587,0,50
17588,0,40
17589,0,40
17590,0,45
17591,0,40
17592,0,40
17593,0,40
17594,0,40
17595,0,35
17596,4064,40
17597,0,60
17598,0,65
17599,0,50
17600,0,50
17601,0,50
17602,0,40
17603,0,8
17604,0,40
17605,0,42
17606,0,60
17607,0,52
17608,0,72
17609,18481,45
17610,0,48
17611,0,99
17612,7298,60
17613,0,81
17614,0,43
17615,0,40
17616,0,60
17617,0,40
17618,0,20
17619,0,40
17620,0,20
17621,0,30
17622,0,60
17623,0,40
17624,0,40
17625,0,50
17626,0,45
17627,0,45
17628,0,40
17629,0,45
17630,0,40
17631,0,55
17632,0,44
17633,0,5
17634,0,2
17635,0,20
17636,0,40
17637,0,30
17638,7298,40
17639,0,35
17640,0,48
17641,0,40
17642,0,60
17643,0,40
17644,99999,30
17645,0,40
17646,0,15
17647,0,40
17648,0,24
17649,0,15
17650,0,40
17651,0,40
17652,0,40
17653,0,50
17654,0,50
17655,0,40
17656,0,40
17657,0,40
17658,0,40
17659,0,40
17660,0,65
17661,0,50
17662,0,45
17663,0,40
17664,0,20
17665,99999,45
17666,0,38
17667,0,26
17668,0,40
17669,0,40
17670,0,40
17671,0,45
17672,0,40
17673,0,40
17674,0,90
17675,20051,40
17676,2176,30
17677,0,57
17678,0,60
17679,0,35
17680,0,40
17681,0,30
17682,0,44
17683,0,40
17684,0,50
17685,0,45
17686,0,40
17687,0,40
17688,0,40
17689,0,40
17690,0,50
17691,0,35
17692,0,70
17693,0,38
17694,0,40
17695,0,20
17696,0,25
17697,0,40
17698,0,32
17699,0,15
17700,0,60
17701,0,40
17702,0,50
17703,0,15
17704,0,40
17705,0,40
17706,0,40
17707,0,35
17708,0,40
17709,0,40
17710,0,18
17711,0,42
17712,0,40
17713,0,35
17714,0,40
17715,0,50
17716,0,40
17717,0,40
17718,0,40
17719,0,40
17720,0,40
17721,0,40
17722,0,25
17723,0,12
17724,0,40
17725,0,45
17726,0,40
17727,0,38
17728,0,45
17729,0,40
17730,0,40
17731,0,40
17732,0,60
17733,0,70
17734,0,60
17735,0,50
17736,0,55
17737,0,50
17738,0,40
17739,0,40
17740,0,40
17741,15024,55
17742,0,20
17743,0,50
17744,15024,50
17745,7298,50
17746,0,45
17747,0,40
17748,0,30
17749,0,40
17750,0,40
17751,0,40
17752,0,40
17753,0,24
17754,0,40
17755,0,48
17756,0,55
17757,14084,40
17758,7298,43
17759,0,42
17760,0,45
17761,0,40
17762,0,24
17763,0,40
17764,0,40
17765,0,40
17766,0,38
17767,0,25
17768,0,45
17769,0,60
17770,0,40
17771,0,40
17772,0,40
17773,0,32
17774,0,40
17775,0,14
17776,0,40
17777,0,48
17778,0,40
17779,0,40
17780,0,36
17781,0,40
17782,0,40
17783,0,40
17784,0,40
17785,0,40
17786,4386,44
17787,0,50
17788,0,40
17789,99999,50
17790,0,16
17791,0,16
17792,0,40
17793,0,40
17794,0,40
17795,2062,34
17796,0,60
17797,0,40
17798,0,40
17799,7688,40
17800,0,40
17801,0,40
17802,0,40
17803,0,40
17804,0,50
17805,0,25
17806,0,55
17807,0,20
17808,0,25
17809,27828,60
17810,0,40
17811,0,65
17812,0,25
17813,5178,35
17814,0,40
17815,0,84
17816,0,35
17817,0,29
17818,0,35
17819,0,35
17820,0,35
17821,0,40
17822,0,52
17823,0,60
17824,0,40
17825,0,40
17826,0,40
17827,0,8
17828,0,40
17829,0,40
17830,0,60
17831,0,40
17832,0,20
17833,0,50
17834,0,50
17835,2202,40
17836,0,44
17837,0,25
17838,0,40
17839,0,40
17840,0,50
17841,0,60
17842,0,60
17843,0,45
17844,0,45
17845,0,70
17846,0,45
17847,0,35
17848,0,40
17849,0,40
17850,0,40
17851,0,40
17852,0,36
17853,0,40
17854,0,50
17855,8614,40
17856,0,40
17857,0,35
17858,0,45
17859,0,50
17860,0,40
17861,0,50
17862,0,44
17863,0,15
17864,0,60
17865,0,40
17866,0,35
17867,0,45
17868,0,45
17869,0,32
17870,0,12
17871,0,50
17872,0,50
17873,0,40
17874,0,40
17875,0,40
17876,0,50
17877,0,40
17878,0,35
17879,0,40
17880,0,8
17881,0,24
17882,0,40
17883,0,48
17884,0,50
17885,0,20
17886,0,20
17887,0,40
17888,0,30
17889,0,40
17890,0,40
17891,0,40
17892,0,45
17893,0,40
17894,0,50
17895,0,60
17896,0,60
17897,0,40
17898,0,40
17899,2202,44
17900,0,38
17901,0,50
17902,0,35
17903,0,40
17904,0,16
17905,0,15
17906,0,40
17907,0,16
17908,8614,52
17909,0,37
17910,0,40
17911,0,40
17912,0,45
17913,0,20
17914,0,50
17915,0,40
17916,0,45
17917,0,40
17918,0,40
17919,0,40
17920,0,35
17921,0,45
17922,0,18
17923,0,38
17924,0,50
17925,0,45
17926,0,40
17927,0,51
17928,0,40
17929,0,30
17930,0,60
17931,0,40
17932,0,16
17933,0,36
17934,0,45
17935,0,40
17936,0,50
17937,0,40
17938,0,40
17939,0,35
17940,0,45
17941,0,36
17942,0,40
17943,0,40
17944,0,42
17945,0,40
17946,0,40
17947,0,32
17948,0,35
17949,0,40
17950,0,40
17951,0,20
17952,0,40
17953,0,40
17954,0,60
17955,0,50
17956,0,17
17957,20051,40
17958,0,40
17959,0,18
17960,0,40
17961,0,30
17962,0,45
17963,0,38
17964,0,25
17965,0,40
17966,0,40
17967,0,40
17968,15024,50
17969,0,46
17970,0,40
17971,0,45
17972,0,40
17973,0,40
17974,15024,65
17975,0,40
17976,0,45
17977,0,40
17978,0,20
17979,0,16
17980,0,30
17981,0,48
17982,0,38
17983,0,35
17984,0,50
17985,3411,40
17986,0,50
17987,0,50
17988,0,35
17989,0,40
17990,2463,38
17991,0,50
17992,0,40
17993,0,50
17994,0,40
17995,0,40
17996,0,18
17997,2580,40
17998,0,15
17999,0,50
18000,0,50
18001,8614,40
18002,0,35
18003,0,40
18004,7298,40
18005,0,48
18006,5556,26
18007,0,40
18008,0,20
18009,0,55
18010,0,40
18011,0,15
18012,0,50
18013,0,45
18014,0,50
18015,0,45
18016,0,50
18017,0,20
18018,0,30
18019,0,18
18020,0,35
18021,0,48
18022,0,30
18023,0,48
18024,0,43
18025,0,25
18026,0,33
18027,0,30
18028,0,50
18029,0,40
18030,0,50
18031,0,40
18032,0,35
18033,0,40
18034,0,40
18035,0,70
18036,0,36
18037,0,20
18038,0,32
18039,0,40
18040,0,40
18041,0,44
18042,0,40
18043,0,40
18044,0,60
18045,0,40
18046,0,50
18047,0,70
18048,0,40
18049,0,40
18050,0,40
18051,0,40
18052,0,40
18053,0,55
18054,0,50
18055,0,50
18056,0,16
18057,0,40
18058,0,40
18059,0,15
18060,0,50
18061,0,17
18062,0,60
18063,0,12
18064,0,50
18065,0,40
18066,3103,40
18067,0,40
18068,0,50
18069,0,48
18070,0,30
18071,0,20
18072,0,40
18073,0,30
18074,0,40
18075,0,40
18076,0,50
18077,0,40
18078,0,40
18079,0,40
18080,99999,48
18081,0,40
18082,0,50
18083,0,50
18084,0,28
18085,0,35
18086,0,40
18087,0,44
18088,0,30
18089,0,40
18090,0,38
18091,0,40
18092,0,32
18093,0,40
18094,0,20
18095,0,40
18096,0,40
18097,0,30
18098,0,20
18099,0,40
18100,0,40
18101,0,40
18102,4416,60
18103,0,40
18104,0,40
18105,0,37
18106,0,40
18107,0,38
18108,0,40
18109,0,20
18110,0,40
18111,0,50
18112,0,48
18113,0,20
18114,0,60
18115,0,55
18116,0,50
18117,0,40
18118,0,45
18119,0,30
18120,0,25
18121,0,40
18122,0,50
18123,0,40
18124,0,40
18125,0,65
