,age,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,x0_ ?,x0_ Federal-gov,x0_ Local-gov,x0_ Never-worked,x0_ Private,x0_ Self-emp-inc,x0_ Self-emp-not-inc,x0_ State-gov,x0_ Without-pay
11892,31, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11893,32, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11894,37, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11895,33, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11896,35, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11897,44, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11898,26, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11899,48, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11900,40, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11901,62, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11902,37, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11903,48, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, Other, Female,0,0,38, Ecuador,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11904,45, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11905,35, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11906,35, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11907,34, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11908,29, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Cuba,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11909,49, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11910,39, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11911,23, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11912,29, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11913,41, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11914,20, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11915,30, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11916,56, 10th,6, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11917,26, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11918,36, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11919,26, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,42, United-States,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,24, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11921,27, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11922,57, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11923,50, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11924,27, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11925,27, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11926,68, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11927,33, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11928,26, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11929,53, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11930,32, Some-college,10, Never-married, Tech-support, Not-in-family, Black, Male,0,0,38, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11931,53, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11932,40, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11933,50, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11934,43, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11935,60, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11936,28, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11937,37, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11938,25, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11939,26, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11940,47, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11941,59, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11942,33, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, El-Salvador,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11943,33, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, England,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11944,53, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,50, South,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11945,44, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11946,55, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11947,56, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11948,54, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11949,51, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11950,31, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,2463,0,38, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11951,43, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11952,44, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11953,22, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11954,43, HS-grad,9, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11955,26, Assoc-acdm,12, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11956,30, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,2580,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11957,27, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11958,26, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11959,36, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,8614,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11960,25, HS-grad,9, Separated, Craft-repair, Own-child, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11961,30, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11962,46, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,40, United-States,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11963,47, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11964,43, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11965,46, HS-grad,9, Married-spouse-absent, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11966,42, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11967,36, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11968,37, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11969,45, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11970,54, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11971,63, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11972,22, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11973,33, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,33, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11974,50, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11975,44, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11976,31, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11977,44, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11978,53, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11979,33, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11980,34, 12th,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981,40, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11982,53, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11983,58, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11984,38, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11985,33, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11986,23, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11987,31, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11988,24, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11989,45, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11990,36, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11991,54, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11992,40, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11993,28, HS-grad,9, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11994,23, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11995,55, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11996,31, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11997,32, Some-college,10, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, ?,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11998,46, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11999,27, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12000,40, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12001,33, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12002,34, Some-college,10, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003,65, HS-grad,9, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cambodia,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12004,32, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12005,26, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Mexico,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12006,22, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12007,47, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12008,31, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12009,28, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12010,38, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Italy,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12011,44, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12012,27, Some-college,10, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12013,50, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,44, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12014,20, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12015,24, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12016,29, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12017,42, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12018,68, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12019,22, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12020,30, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12021,33, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12022,43, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12023,25, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12024,41, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12025,25, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,37, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12026,31, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12027,36, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12028,37, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12029,26, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12030,55, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Canada,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12031,46, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12032,42, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12033,41, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12034,39, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12035,45, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12036,31, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12037,36, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12038,32, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Mexico,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12039,51, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,99999,0,35, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12040,36, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12041,40, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12042,44, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,51, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12043,40, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, England,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12044,46, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12045,26, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12046,25, Bachelors,13, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12047,35, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12048,29, Prof-school,15, Never-married, Prof-specialty, Other-relative, White, Male,0,0,50, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12049,39, Assoc-acdm,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12050,44, Some-college,10, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12051,36, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
